TABLE_QUALIFIER,TABLE_OWNER,TABLE_NAME,GRANTOR,GRANTEE,PRIVILEGE,IS_GRANTABLE
EncounterPRO_OS,dbo,p_Patient_WP_Item,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Archive,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Archive,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Archive,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Archive,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Archive,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute_Archive,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute_Archive,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute_Archive,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute_Archive,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Attribute_Archive,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress_Archive,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress_Archive,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress_Archive,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress_Archive,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,p_Patient_WP_Item_Progress_Archive,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,p_Propensity,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,p_Propensity,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,p_Propensity,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,p_Propensity,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,p_Propensity,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,p_Propensity,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,p_Propensity,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,p_Propensity,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,p_Propensity,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,p_Propensity,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,p_Treatment_Item,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,p_Treatment_Progress,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,pbcatcol,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,pbcatcol,dbo,public,DELETE,NO
EncounterPRO_OS,dbo,pbcatcol,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,pbcatcol,dbo,public,INSERT,NO
EncounterPRO_OS,dbo,pbcatcol,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,pbcatcol,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,pbcatcol,dbo,public,SELECT,NO
EncounterPRO_OS,dbo,pbcatcol,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,pbcatcol,dbo,public,UPDATE,NO
EncounterPRO_OS,dbo,pbcatedt,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,pbcatedt,dbo,public,DELETE,NO
EncounterPRO_OS,dbo,pbcatedt,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,pbcatedt,dbo,public,INSERT,NO
EncounterPRO_OS,dbo,pbcatedt,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,pbcatedt,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,pbcatedt,dbo,public,SELECT,NO
EncounterPRO_OS,dbo,pbcatedt,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,pbcatedt,dbo,public,UPDATE,NO
EncounterPRO_OS,dbo,pbcatfmt,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,pbcatfmt,dbo,public,DELETE,NO
EncounterPRO_OS,dbo,pbcatfmt,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,pbcatfmt,dbo,public,INSERT,NO
EncounterPRO_OS,dbo,pbcatfmt,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,pbcatfmt,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,pbcatfmt,dbo,public,SELECT,NO
EncounterPRO_OS,dbo,pbcatfmt,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,pbcatfmt,dbo,public,UPDATE,NO
EncounterPRO_OS,dbo,pbcattbl,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,pbcattbl,dbo,public,DELETE,NO
EncounterPRO_OS,dbo,pbcattbl,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,pbcattbl,dbo,public,INSERT,NO
EncounterPRO_OS,dbo,pbcattbl,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,pbcattbl,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,pbcattbl,dbo,public,SELECT,NO
EncounterPRO_OS,dbo,pbcattbl,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,pbcattbl,dbo,public,UPDATE,NO
EncounterPRO_OS,dbo,pbcatvld,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,pbcatvld,dbo,public,DELETE,NO
EncounterPRO_OS,dbo,pbcatvld,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,pbcatvld,dbo,public,INSERT,NO
EncounterPRO_OS,dbo,pbcatvld,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,pbcatvld,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,pbcatvld,dbo,public,SELECT,NO
EncounterPRO_OS,dbo,pbcatvld,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,pbcatvld,dbo,public,UPDATE,NO
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,r_Assessment_Treatment_Efficacy,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,r_Efficacy_Data,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,r_Efficacy_Data,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,r_Efficacy_Data,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,r_Efficacy_Data,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,r_Efficacy_Data,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,r_Efficacy_Data,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,r_Efficacy_Data,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,r_Efficacy_Data,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,r_Efficacy_Data,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,specialty_assessment,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,specialty_assessment,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,specialty_assessment,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,specialty_assessment,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,specialty_assessment,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition1,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition1,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition1,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition1,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,TECHSERV_EPRO_40_Master_dbo_u_assessment_treat_definition1,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,tmp_xml_permissions,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,tmp_xml_permissions,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,tmp_xml_permissions,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,tmp_xml_permissions,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,tmp_xml_permissions,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,tmprelease_display_scripts,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,tmprelease_display_scripts,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,tmprelease_display_scripts,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,tmprelease_display_scripts,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,tmprelease_display_scripts,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,tmprelease_menus,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,tmprelease_menus,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,tmprelease_menus,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,tmprelease_menus,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,tmprelease_menus,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,tmprelease_prefs,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,tmprelease_prefs,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,tmprelease_prefs,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,tmprelease_prefs,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,tmprelease_prefs,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,tmprelease_workplans,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,tmprelease_workplans,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,tmprelease_workplans,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,tmprelease_workplans,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,tmprelease_workplans,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,u_assessment_treat_def_attrib,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,u_assessment_treat_definition,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,u_Chart_Selection,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,u_Display_Format_Selection,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,u_Display_Script_Selection,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,u_Exam_Default_Results,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,u_Exam_Definition,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,u_Exam_Selection,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,u_Top_20,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,u_Top_20,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,u_Top_20,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,u_Top_20,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,u_Top_20,dbo,cprsystem,REFERENCES,NO
EncounterPRO_OS,dbo,u_Top_20,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,u_Top_20,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,u_Top_20,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,u_Top_20,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,u_Top_20,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,v_Assessment_Attachments,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,v_Assessment_Attachments,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,v_Assessment_Attachments,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,v_Assessment_Attachments,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,v_Assessment_Attachments,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,v_Assessment_Attachments,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,v_Compatible_Context_Object,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,v_Compatible_Context_Object,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,v_Compatible_Context_Object,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,v_Compatible_Context_Object,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,v_Compatible_Context_Object,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,v_Compatible_Context_Object,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,v_Diagnosed_Patients,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,v_Diagnosed_Patients,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,v_Diagnosed_Patients,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,v_Diagnosed_Patients,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,v_Diagnosed_Patients,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,v_Diagnosed_Patients,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,v_Display_Script_Cmd_Attribute,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,v_Display_Script_Cmd_Attribute,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,v_Display_Script_Cmd_Attribute,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,v_Display_Script_Cmd_Attribute,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,v_Display_Script_Cmd_Attribute,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,v_Display_Script_Cmd_Attribute,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,v_Encounter_Attachments,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,v_Encounter_Attachments,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,v_Encounter_Attachments,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,v_Encounter_Attachments,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,v_Encounter_Attachments,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,v_Encounter_Attachments,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,v_External_Source_Attribute,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,v_External_Source_Attribute,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,v_External_Source_Attribute,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,v_External_Source_Attribute,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,v_External_Source_Attribute,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,v_External_Source_Attribute,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,v_External_Source_Component_Attribute,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,v_External_Source_Component_Attribute,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,v_External_Source_Component_Attribute,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,v_External_Source_Component_Attribute,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,v_External_Source_Component_Attribute,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,v_External_Source_Component_Attribute,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,v_Patient_Age_Ranges,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,v_Patient_Age_Ranges,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,v_Patient_Age_Ranges,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,v_Patient_Age_Ranges,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,v_Patient_Age_Ranges,dbo,dbo,SELECT,YES
